Domain,Volume ID in Gutenberg,Volume ID in HathiTrust,Pubdate in HathiTrust,Volume Title in HathiTrust,Volume Title in Gutenberg,Author
Fiction,52020,coo1.ark+=13960=t44q8fj7b,1922,"Roland Whately; a novel, by Alec Waugh.",Roland Whately: A Novel,"Waugh, Alec"
Fiction,52078,uc2.ark+=13960=t81j9bq4q,1862,The captain of the guard.,The Captain of the Guard,"Grant, James"
Fiction,52102,njp.32101066455179,1897,"Across the salt seas; a romance of the War of Succession, by John Bloundelle-Burton.",Across the Salt Seas: A Romance of the War of Succession,"Bloundelle-Burton, John"
Fiction,52110,hvd.hn5l1y,1921,The key note : a novel / by Clara Louise Burnham.,The Key Note: A Novel,"Burnham, Clara Louise"
Fiction,52154,coo1.ark+=13960=t9377xc0c,1912,"Cease firing, by Mary Johnston; with illustrations by N. C. Wyeth ...",Cease firing,"Johnston, Mary"
Fiction,52209,uc1.$b249505,1886,The silent shore; a romance.,The Silent Shore: A Romance,"Bloundelle-Burton, John"
Fiction,52210,uc2.ark+=13960=t82j6gz6n,1895,The Hispaniola plate (1683-1893).,The Hispaniola Plate (1683-1893),"Bloundelle-Burton, John"
Fiction,52211,mdp.39015063973054,1911,"The gods and Mr. Perrin; a tragi-comedy, by Hugh Walpole.",The Gods and Mr. Perrin: A Tragi-Comedy,"Walpole, Hugh"
Fiction,52235,nyp.33433074929179,1914,"The governor of England, by Marjorie Bowen.",The Governor of England,"Bowen, Marjorie"
Fiction,52240,uiug.30112002525845,1912,The Inner Flame : a novel / by Clara Louise Burnham.,The Inner Flame: A Novel,"Burnham, Clara Louise"
Fiction,52246,uc2.ark+=13960=t9571gg8j,1912,"Boswell, the biographer, by George Mallory; with a portrait by George Dance, R.A.",Boswell the Biographer,"Mallory, George"
Fiction,52247,coo.31924013586882,1920,A man from the North.,A Man from the North,"Bennett, Arnold"
Fiction,52289,uc2.ark+=13960=t0zp3w370,1917,A vendetta of the hills / by Willis George Emeron ... ; illustrations by A. Hutchins.,A Vendetta of the Hills,"Emerson, Willis George"
Fiction,52298,uc2.ark+=13960=t6d21s017,1908,"Budge & Toddie; or, Helen's babies at play; being an account of the further doings of these marvelously precocious children, by John Habberton ... with fifty illustrations by Tod Dwiggins.","Budge & Toddie; Or, Helen's Babies at Play","Habberton, John"
Fiction,52307,mdp.39015083437924,1892,The life of a foxhound / by John Mills.,The Life of a Foxhound,"Mills, John"
Fiction,52363,uc2.ark+=13960=t12n5111g,1904,A Chicago princess / by Robert Barr ; illustrated by Francis P. Wightman.,A Chicago Princess,"Barr, Robert"
Fiction,52410,coo1.ark+=13960=t0xp7jq36,1919,"Peace in Friendship Village, by Zona Gale ....",Peace in Friendship Village,"Gale, Zona"
Fiction,52447,uc2.ark+=13960=t16m34s07,1907,Truthful Jane / by Florence Morse Kingsley.,Truthful Jane,"Kingsley, Florence Morse"
Fiction,52449,osu.32435017935784,1902,Buell Hampton / by Willis George Emerson.,Buell Hampton,"Emerson, Willis George"
Fiction,52461,uc1.b3470514,1915,The treasure of Hidden Valley / by Willis George Emerson.,The Treasure of Hidden Valley,"Emerson, Willis George"
Fiction,52480,mdp.39015063920204,1897,Country luck. By John Habberton.,Country Luck,"Habberton, John"
Fiction,52540,nyp.33433081936811,1905,"The grip of honor; a story of Paul Jones and the American revolution, by Cyrus Townsend Brady.",The Grip of Honor: A Story of Paul Jones and the American Revolution,"Brady, Cyrus Townsend"
Fiction,52548,uc1.b3322435,1900,The seafarers / by John Bloundelle-Burton.,The Seafarers,"Bloundelle-Burton, John"
Fiction,52552,nyp.33433079722702,1919,Venna Hastings : story of an eastern Mormon convert / by Julia Farr.,Venna Hastings: Story of an Eastern Mormon Convert,"Farr, Julia"
Fiction,52599,nyp.33433075873434,1899,"Miss Fairfax of Virginia; a romance of love and adventure under the Palmettos, by St. George Rathborne ...",Miss Fairfax of Virginia: A Romance of Love and Adventure Under the Palmettos,"Rathborne, St. George"
Fiction,52702,coo1.ark+=13960=t1wd4dw9r,1886,"Mrs. Peixada, by Sidney Luska [pseud.]",Mrs Peixada,"Harland, Henry"
Fiction,52733,uc1.a0000387803,1896,"Denounced; a romance, by John Bloundelle-Burton ...",Denounced: A Romance,"Bloundelle-Burton, John"
Fiction,52734,uva.x001566378,1898,The scourge of God: a romance of religious persecution.,The Scourge of God: A Romance of Religious Persecution,"Bloundelle-Burton, John"
Fiction,52781,nyp.33433112046374,1899,"Fortune's my foe; a romance, by John Bloundelle-Burton ...",Fortune's My Foe: A Romance,"Bloundelle-Burton, John"
Fiction,52783,aeu.ark+=13960=t3hx1z54q,1899,Deficient saints a tale of Maine / by Marshall Saunders ; illustrated by Frank T. Merrill.,Deficient Saints: A Tale of Maine,"Saunders, Marshall"
